req_id,status,orig,dest,time_requested,time_picked_up,time_dropped_off,assigned_bus,passenger_count,wait_time_mins,travel_time_mins,total_system_time
0,abandoned,8589154,8577786,0,,,,1,,,
1,abandoned,8588858,8592377,3,,,,1,,,
2,completed,8587255,8577820,1,5.956666666665555,12.296666666663445,0.0,3,4.956666666665555,6.3399999999978895,11.296666666663445
3,completed,8589154,8587238,8,17.71333333333334,28.03666666666665,0.0,3,9.713333333333338,10.323333333333313,20.03666666666665
4,abandoned,8589138,8587356,6,,,,1,,,
5,abandoned,8589152,8587255,1,,,,2,,,
6,completed,8587255,8588858,8,17.513333333330113,16.77666666666667,0.0,1,9.513333333330113,-0.7366666666634423,8.77666666666667
7,completed,8577741,8587255,8,8.1,16.40666666666661,1.0,1,0.09999999999999964,8.30666666666661,8.40666666666661
8,abandoned,8587255,8589158,10,,,,2,,,
9,completed,8588858,8589147,6,17.206666666665626,24.759999999999934,1.0,2,11.206666666665626,7.553333333334308,18.759999999999934
10,completed,8587255,8589141,9,9.0,17.406666666665814,1.0,1,0.0,8.406666666665814,8.406666666665814
11,completed,8589161,8592374,0,9.769999999999982,2.35,0.0,1,9.769999999999982,-7.419999999999982,2.35
12,abandoned,8589155,8592374,2,,,,4,,,
13,completed,8588858,8589138,5,17.243333333333396,23.19333333333327,1.0,2,12.243333333333396,5.949999999999875,18.19333333333327
14,completed,8589161,8577820,3,8.123333333330013,12.259999999996783,0.0,1,5.123333333330013,4.13666666666677,9.259999999996783
15,abandoned,8589155,8589130,1,,,,3,,,
16,completed,8589138,8577741,1,1.95,14.920000000000073,1.0,2,0.95,12.970000000000073,13.920000000000073
17,abandoned,8592374,8577785,5,,,,6,,,
18,abandoned,8589152,8592377,20,,,,1,,,
19,completed,8587238,8589141,28,0.0,28.0,0.0,2,-28.0,28.0,0.0
20,abandoned,8577786,8577741,21,,,,2,,,
21,completed,8589147,8588351,30,40.666666666666664,49.58666666666667,1.0,1,10.666666666666664,8.920000000000009,19.586666666666673
22,completed,8589152,8592378,25,28.656666666666663,46.82333333333266,0.0,3,3.6566666666666627,18.166666666666,21.823333333332663
23,completed,8587356,8588344,21,20.443333333332475,31.916666666666668,1.0,4,-0.5566666666675246,11.473333333334192,10.916666666666668
24,abandoned,8591766,8589155,23,,,,1,,,
25,completed,8589161,8588351,31,54.016666666666666,56.75333333333265,0.0,1,23.016666666666666,2.7366666666659825,25.753333333332648
26,abandoned,8577785,8588858,31,,,,1,,,
27,abandoned,8577741,8592377,37,,,,4,,,
28,abandoned,8589154,8592375,35,,,,4,,,
29,abandoned,8504622,8589131,35,,,,2,,,
30,abandoned,8588344,8589155,34,,,,1,,,
31,completed,8589158,8589155,40,38.06666666666667,59.94666666666666,1.0,1,-1.93333333333333,21.87999999999999,19.94666666666666
32,completed,8591767,8589152,40,10.5,43.15333333333331,1.0,2,-29.5,32.65333333333331,3.1533333333333076
33,completed,8504622,8589147,33,33.0,33.98666666666668,0.0,2,0.0,0.9866666666666788,0.9866666666666788
34,completed,8504622,8589141,36,36.97,39.38666666666674,0.0,2,0.9699999999999989,2.4166666666667425,3.3866666666667413
