bus_id,decision_interval,step_sequence,logical_node,location,arrival_time,passenger_load
0,0,0,36,8589152,0.0,0
0,0,1,4,8589138,1.22,1
0,0,2,22,8587356,11.44,0
0,0,3,8,8587255,23.0,2
0,0,4,26,8589158,38.2,0
0,10,0,36,8589138,6.0,0
0,10,1,2,8589138,6.0,1
0,10,2,20,8587356,8.7,0
0,10,3,15,8587255,22.91,2
0,10,4,33,8589158,33.3,0
0,20,0,32,8587356,0.0,0
0,20,1,15,8587255,10.0,2
0,20,2,31,8589158,17.82,0
0,30,0,26,8589158,1369.44,0
0,40,0,20,8589158,0.0,0
0,50,0,26,8589158,0.0,0
0,50,1,3,8589158,46.54,1
0,50,2,1,8504622,78.0,6
0,50,3,14,8589131,88.41,1
0,50,4,16,8589155,106.28,0
0,60,0,20,8589158,40.0,0
0,60,1,2,8589158,40.0,1
0,60,2,0,8504622,73.0,3
0,60,3,10,8589147,73.94,1
0,60,4,7,8504622,74.8,6
0,60,5,17,8589131,85.52,1
0,60,6,12,8589155,96.04,0
1,0,0,37,8592374,0.0,0
1,0,1,6,8587255,8.0,1
1,0,2,1,8588858,15.99,2
1,0,3,3,8589154,16.95,5
1,0,4,24,8588858,17.89,4
1,0,5,19,8592377,29.56,3
1,0,6,21,8587238,36.45,0
1,10,0,37,8587255,8.0,0
1,10,1,3,8587255,8.0,1
1,10,2,12,8588858,15.95,2
1,10,3,13,8589154,21.0,5
1,10,4,21,8588858,23.28,4
1,10,5,30,8592377,30.74,3
1,10,6,31,8587238,37.63,0
1,20,0,33,8588858,8.96,0
1,20,1,3,8588858,8.96,1
1,20,2,4,8588858,8.96,2
1,20,3,19,8588858,8.96,1
1,20,4,13,8589154,9.89,4
1,20,5,20,8592377,23.76,3
1,20,6,0,8577786,26.96,6
1,20,7,29,8587238,35.04,3
1,20,8,16,8577741,44.9,0
1,30,0,27,8577786,31.0,0
1,30,1,4,8577786,31.0,3
1,30,2,5,8577786,31.0,6
1,30,3,18,8587238,35.0,3
1,30,4,17,8577741,47.0,0
1,40,0,21,8587238,0.0,0
1,40,1,1,8587238,7.1,3
1,40,2,0,8577741,47.07,5
1,40,3,11,8577741,57.04,2
1,40,4,10,8592377,68.05,0
1,50,0,27,8577741,57.0,1
1,50,1,5,8577741,57.0,3
1,50,2,6,8577741,57.0,6
1,50,3,19,8577741,57.0,3
1,50,4,0,8589154,65.0,4
1,50,5,13,8592375,75.24,3
1,50,6,18,8592377,77.99,1
1,60,0,21,8577741,27.0,3
1,60,1,3,8577741,27.0,5
1,60,2,6,8589154,58.45,6
1,60,3,16,8592375,75.36,5
1,60,4,13,8592377,78.11,3
2,0,0,38,8588344,0.0,0
2,0,1,9,8588858,8.98,2
2,0,2,13,8588858,9.02,4
2,0,3,27,8589147,32.44,2
2,0,4,31,8589138,33.85,0
2,10,0,38,8588858,0.0,0
2,10,1,4,8588858,0.0,2
2,10,2,5,8588858,12.63,4
2,10,3,1,8587238,28.0,6
2,10,4,22,8589147,37.37,4
2,10,5,23,8589138,38.78,2
2,10,6,19,8589141,47.21,0
2,20,0,34,8588858,0.0,0
2,20,1,5,8588858,0.0,2
2,20,2,6,8588858,14.15,4
2,20,3,12,8587238,28.0,6
2,20,4,21,8589147,37.72,4
2,20,5,22,8589138,39.15,2
2,20,6,28,8589141,50.3,0
2,30,0,28,8587238,0.0,0
2,30,1,6,8587238,0.0,2
2,30,2,7,8587238,18.32,4
2,30,3,8,8587238,28.0,6
2,30,4,19,8589147,37.68,4
2,30,5,20,8589138,39.12,2
2,30,6,21,8589141,40.83,0
2,30,7,1,8591766,43.8,1
2,30,8,0,8587356,45.46,4
2,30,9,13,8588344,56.37,1
2,30,10,14,8589155,70.0,0
2,40,0,22,8589138,0.0,0
2,40,1,2,8589138,0.0,2
2,40,2,12,8589141,33.3,0
2,40,3,7,8587356,41.0,3
2,40,4,8,8591766,43.0,4
2,40,5,17,8588344,53.11,1
2,40,6,18,8589155,63.69,0
2,50,0,28,8591766,53.89,0
2,50,1,7,8591766,53.89,3
2,50,2,8,8591766,53.89,4
2,50,3,20,8588344,63.96,1
2,50,4,2,8588344,64.0,5
2,50,5,15,8589155,74.59,1
2,50,6,21,8589155,74.62,0
2,50,7,4,8591767,86.01,1
2,50,8,17,8589152,88.2,0
2,60,0,22,8591766,11.0,0
2,60,1,4,8591766,11.0,3
2,60,2,5,8591766,41.0,4
2,60,3,14,8588344,60.91,1
2,60,4,8,8588344,64.0,5
2,60,5,15,8589155,74.69,4
2,60,6,18,8589155,74.72,0
2,60,7,9,8591767,86.48,1
2,60,8,1,8504622,87.07,2
2,60,9,19,8589152,88.65,1
2,60,10,11,8589141,89.42,0
3,0,0,39,8589152,1.0,0
3,0,1,5,8589152,1.0,2
3,0,2,23,8587255,8.74,0
3,0,3,11,8589161,10.9,1
3,0,4,29,8592374,13.29,0
3,0,5,17,8592374,13.33,6
3,0,6,35,8577785,20.74,0
3,10,0,39,8587255,0.0,0
3,10,1,16,8589161,2.13,1
3,10,2,34,8592374,4.52,0
3,10,3,17,8592374,4.55,6
3,10,4,35,8577785,26.73,0
3,20,0,35,8592374,0.0,0
3,20,1,7,8592374,0.0,6
3,20,2,23,8577785,21.96,0
3,30,0,29,8577785,0.0,0
3,30,1,3,8577785,11.0,2
3,30,2,16,8588858,47.92,0
3,40,0,23,8577785,0.0,0
3,40,1,3,8577785,11.0,2
3,40,2,13,8588858,48.35,0
3,50,0,29,8588858,0.0,0
3,60,0,23,8588858,1503.08,0
4,0,0,40,8577741,0.0,0
4,0,1,15,8589155,3.2,3
4,0,2,0,8589154,5.39,4
4,0,3,18,8577786,20.73,3
4,0,4,33,8589130,24.94,0
4,10,0,40,8589154,0.0,0
4,10,1,6,8589154,0.0,1
4,10,2,7,8589154,0.0,4
4,10,3,24,8577786,15.4,3
4,10,4,25,8589130,22.8,0
4,20,0,36,8577786,0.0,0
4,20,1,8,8577786,0.0,3
4,20,2,24,8589130,12.45,0
4,30,0,30,8589130,1369.44,0
4,40,0,24,8589130,0.0,0
4,50,0,30,8589130,206.0,0
4,60,0,24,8589130,1370.08,0
5,0,0,41,8589141,0.0,2
5,0,1,16,8589138,1.95,4
5,0,2,7,8577741,15.91,5
5,0,3,34,8577741,23.64,3
5,0,4,25,8587255,31.4,2
5,10,0,41,8589138,1.0,0
5,10,1,8,8589138,1.0,2
5,10,2,14,8577741,21.0,3
5,10,3,26,8577741,21.04,1
5,10,4,32,8587255,36.46,0
5,20,0,37,8589138,0.0,0
5,20,1,9,8589138,0.0,2
5,20,2,25,8577741,14.75,0
5,20,3,14,8577741,14.79,1
5,20,4,30,8587255,23.09,0
5,30,0,31,8587255,0.0,0
5,40,0,25,8587255,0.0,0
5,50,0,31,8587255,1480.0,0
5,60,0,25,8587255,1503.08,0
6,0,0,42,8577741,0.0,0
6,0,1,12,8589155,3.2,4
6,0,2,30,8592374,4.54,0
6,0,3,14,8589161,6.77,1
6,0,4,2,8587255,8.44,4
6,0,5,10,8587255,9.0,5
6,0,6,32,8577820,14.36,4
6,0,7,20,8577820,14.39,1
6,0,8,28,8589141,25.64,0
6,10,0,42,8587255,0.0,0
6,10,1,9,8587255,0.0,3
6,10,2,10,8587255,9.0,4
6,10,3,11,8587255,9.0,5
6,10,4,27,8577820,14.32,2
6,10,5,29,8577820,14.36,1
6,10,6,28,8589141,23.47,0
6,10,7,0,8589152,33.0,1
6,10,8,18,8592377,49.67,0
6,20,0,38,8577820,22.0,0
6,20,1,10,8577820,22.0,1
6,20,2,11,8589152,33.0,2
6,20,3,2,8589152,35.0,3
6,20,4,26,8589141,35.79,2
6,20,5,1,8589147,40.0,6
6,20,6,17,8588351,49.01,2
6,20,7,18,8592378,53.62,1
6,20,8,27,8592377,54.63,0
6,30,0,32,8577820,0.0,0
6,30,1,9,8577820,0.0,1
6,30,2,12,8589152,25.88,2
6,30,3,11,8589152,29.9,3
6,30,4,22,8589141,35.79,2
6,30,5,10,8589147,40.0,6
6,30,6,2,8589161,48.49,10
6,30,7,23,8588351,51.2,6
6,30,8,15,8588351,51.24,2
6,30,9,24,8592378,55.86,1
6,30,10,25,8592377,56.86,0
6,40,0,26,8589147,10.0,0
6,40,1,4,8589147,10.0,4
6,40,2,5,8589147,40.0,5
6,40,3,6,8589147,40.0,6
6,40,4,9,8589161,48.55,10
6,40,5,14,8588351,51.29,6
6,40,6,19,8588351,52.32,2
6,40,7,15,8592378,56.95,1
6,40,8,16,8592377,57.96,0
6,50,0,32,8589161,40.0,0
6,50,1,9,8589161,40.0,4
6,50,2,10,8589161,40.0,5
6,50,3,11,8589161,40.0,6
6,50,4,12,8589161,41.0,10
6,50,5,25,8588351,43.7,6
6,50,6,22,8588351,43.74,2
6,50,7,23,8592378,48.37,1
6,50,8,24,8592377,49.38,0
6,60,0,26,8592377,1503.08,12
